-0.45674333,1
-0.45284417,1.1
-0.4471937,1.2
-0.4386551,1.3
-0.41923273,1.4
-0.3881689,1.5
-0.32758886,1.6
-0.21810941,1.7
-0.012338664,1.8
0.2404186,1.9
0.3171753,2
0.1724107,2.1
-0.011911507,2.2
-0.13771723,2.3
-0.20841688,2.3999999
-0.24125105,2.5
-0.2560459,2.6
-0.25076884,2.6999998
-0.22632758,2.8
-0.18303622,2.8999999
-0.116241835,3
-0.03263887,3.1
0.093862884,3.1999998
0.2439866,3.3
0.39829484,3.4
0.50776803,3.5
0.52796286,3.6000001
0.44780767,3.7
0.2880411,3.8000002
0.1031058,3.9
-0.0591172,4
-0.16232133,4.1
-0.21696678,4.2
-0.24523492,4.2999997
-0.2524185,4.3999996
-0.24758871,4.5
-0.23252997,4.6
-0.20812431,4.7
-0.17681311,4.7999997
-0.13907088,4.8999996
-0.089586034,5
-0.042599943,5.1
0.016163694,5.2
0.064829454,5.3
0.10341088,5.4
0.1380629,5.5
0.1571359,5.6
0.15750298,5.7
0.13464127,5.8
0.10177415,5.9
0.05747698,6
0.02268472,6.1000004
-0.003792542,6.2000003
-0.009970308,6.3
-0.007291343,6.4
0.007070672,6.5
0.024422642,6.6
0.032650907,6.7
0.028354513,6.7999997
0.012600826,6.9
-0.016161602,7
-0.04947419,7.1
-0.078413524,7.2
-0.09461735,7.2999997
-0.09807651,7.4
-0.09248972,7.5
-0.0802322,7.6
-0.06407678,7.7000003
-0.044368267,7.8
-0.024395982,7.9
-0.006943069,8
0.010460171,8.1
0.027854213,8.2
0.044759057,8.3
0.061411157,8.4
0.07462393,8.5
0.08036596,8.599999
0.08299847,8.7
0.07961272,8.8
0.067561224,8.9
0.050405048,9
0.027297484,9.1
0.0070993,9.2
-0.013950619,9.3
-0.029767383,9.4
-0.041214127,9.5
-0.045399994,9.6
-0.048476666,9.7
-0.04791235,9.8
-0.046581417,9.900001
-0.04442384,10
-0.040848527,10.1
-0.036715277,10.2
-0.03129924,10.3
-0.022839218,10.400001
-0.014052646,10.5
-0.003655562,10.6
0.005544343,10.700001
0.016310135,10.8
0.026091829,10.900001
0.033350594,11
0.036647864,11.1
0.03789362,11.200001
