-0.45831454,1.0
-0.45388296,1.1
-0.44644344,1.2
-0.43646446,1.3
-0.4178223,1.4
-0.38416713,1.5
-0.32271516,1.6
-0.21280701,1.7
-0.008074915,1.8
0.2604569,1.9
0.29479432,2.0
0.15165503,2.1
-0.028636549,2.2
-0.13418508,2.3
-0.20466225,2.3999999
-0.23390277,2.5
-0.24131168,2.6
-0.23522384,2.6999998
-0.20787495,2.8
-0.1638165,2.8999999
-0.10093615,3.0
-0.0058472636,3.1
0.10227557,3.1999998
0.23615183,3.3
0.35994887,3.4
0.46799976,3.5
0.5003684,3.6000001
0.42606106,3.7
0.28049147,3.8000002
0.10434089,3.9
-0.055331532,4.0
-0.15513174,4.1
-0.21337488,4.2
-0.2395053,4.2999997
-0.2454831,4.3999996
-0.23804794,4.5
-0.22246206,4.6
-0.1969733,4.7
-0.16483504,4.7999997
-0.12692659,4.8999996
-0.08482325,5.0
-0.036687605,5.1
0.011921505,5.2
0.054970108,5.3
0.101157196,5.4
0.13021672,5.5
0.14790706,5.6
0.14556056,5.7
0.12739176,5.8
0.095935,5.9
0.06267046,6.0
0.024729272,6.1000004
0.0046768007,6.2000003
-0.0028633822,6.3
-0.0024524357,6.4
0.004403207,6.5
0.015286382,6.6
0.019401576,6.7
0.013693734,6.7999997
0.0040343236,6.9
-0.021127881,7.0
-0.04524244,7.1
-0.06873323,7.2
-0.08194536,7.2999997
-0.0857962,7.4
-0.08228212,7.5
-0.07204267,7.6
-0.057157613,7.7000003
-0.04117329,7.8
-0.0234125,7.9
-0.005421582,8.0
0.010865032,8.1
0.02778355,8.2
0.04423358,8.3
0.057327896,8.4
0.0682535,8.5
0.07490306,8.599999
0.07504621,8.7
0.06756602,8.8
0.056786403,8.9
0.039269865,9.0
0.019980568,9.1
0.0027555777,9.2
-0.013727483,9.3
-0.026345363,9.4
-0.03626999,9.5
-0.039997976,9.6
-0.040070828,9.7
-0.041867528,9.8
-0.04096968,9.900001
-0.037525598,10.0
-0.033968173,10.1
-0.029018233,10.2
-0.0238031,10.3
-0.01794321,10.400001
-0.011041121,10.5
-0.0032612183,10.6
0.0050154952,10.700001
0.013763904,10.8
0.020898042,10.900001
0.025825197,11.0
0.031177344,11.1
0.032971717,11.200001
0.03239619,11.3
0.030831153,11.4
0.027081111,11.5
0.022758484,11.599999
0.01666883,11.7
0.010460044,11.799999
0.0031423762,11.9
-0.002990256,12.0
-0.008818045,12.099999
-0.014343137,12.2
-0.019786837,12.3
-0.023332255,12.4
-0.024992121,12.5
-0.025129633,12.599999
-0.023918936,12.7
-0.021395423,12.8
-0.017964654,12.9
-0.013961327,13.0
-0.009186349,13.1
-0.0035792405,13.2
0.0013169138,13.3
0.006288159,13.4
0.009450839,13.5
0.013854815,13.6
0.015569407,13.7
0.017714467,13.8
0.017415712,13.900001
0.017390437,14.0
0.01569394,14.1
0.013605018,14.2
0.011109391,14.3
0.0076994738,14.400001
0.0044998256,14.5
0.00062960095,14.6
-0.0027689396,14.700001
-0.0066831396,14.8
-0.009297463,14.900001
-0.011180398,15.0
-0.0121835265,15.1
-0.012678266,15.200001
-0.012398509,15.3
-0.0117810005,15.4
-0.010536037,15.5
-0.008885362,15.599999
-0.0063975737,15.7
-0.004169286,15.799999
-0.001485946,15.9
0.0011050523,16.0
0.0037199701,16.1
0.00567701,16.2
0.0073303417,16.300001
0.008199138,16.400002
0.00929374,16.5
0.009146042,16.6
0.008691337,16.7
0.007971424,16.800001
0.0067753666,16.900002
0.0050176014,17.0
0.0032946058,17.1
0.0016799283,17.2
-0.00050239975,17.3
-0.0020603356,17.4
-0.0032258949,17.5
-0.0046882723,17.6
-0.005936905,17.7
-0.0064954143,17.8
